race_id,driver_id,start_pos,gap_to_pole,cs_driver_results_missing,cs_driver_standing,cs_driver_podium_rate,csa_pos_change,csa_finish_pos,p3s_driver_results_missing,p3sa_pos_change_same_circuit,p3sa_finish_pos_same_circuit,cs_const_results_missing,cs_const_standing,cs_const_podium_rate,circuit_avg_pos_change,finish_pos
862,17,6,0.098,0,4,0.0,0.5,4.0,0,3.33,4.33,0,2,0.25,0.0,4
862,20,11,0.155,0,6,0.5,-1.0,6.5,0,-2.0,3.0,0,2,0.25,1.64,5
862,154,10,0.133,1,0,0.0,0.0,0.0,1,0.0,0.0,0,5,0.0,1.07,6
862,811,14,0.199,0,8,0.0,2.5,11.0,0,7.0,16.0,0,7,0.0,2.38,7
862,813,13,0.198,0,16,0.0,-6.5,16.0,0,-1.0,18.0,0,7,0.0,2.18,8
862,4,9,0.146,0,1,0.5,7.0,3.0,0,-3.33,6.67,0,3,0.33,0.21,9
862,155,3,0.113,0,9,0.0,7.0,6.0,0,3.0,10.0,0,4,0.33,-0.56,10
862,815,8,0.121,0,5,0.5,10.5,5.0,0,-5.0,17.0,0,4,0.33,-1.2,11
862,814,15,0.203,0,10,0.0,6.0,8.5,0,-3.0,11.0,0,6,0.0,1.42,12
862,13,12,0.193,0,19,0.0,-3.0,15.0,0,-1.0,7.5,0,3,0.33,1.0,13
862,8,4,0.132,0,7,0.0,7.5,6.0,0,-2.0,10.0,0,5,0.0,-1.0,14
862,807,16,0.276,0,13,0.0,7.0,9.0,0,1.0,15.0,0,6,0.0,2.86,15
862,818,24,0.441,0,11,0.0,5.0,9.5,1,0.0,0.0,0,8,0.0,5.33,16
862,817,17,0.308,0,12,0.0,2.0,10.5,1,0.0,0.0,0,8,0.0,2.91,17
862,808,19,0.605,0,20,0.0,3.0,16.0,0,4.0,8.0,0,11,0.0,3.85,18
862,10,20,0.708,0,17,0.0,4.5,15.5,0,6.5,14.0,0,10,0.0,3.42,19
862,819,21,0.782,0,18,0.0,3.5,17.5,1,0.0,0.0,0,10,0.0,2.8,20
862,37,22,0.9,0,23,0.0,0.0,22.0,1,0.0,0.0,0,12,0.0,3.5,21
862,39,23,1.0,0,22,0.0,2.0,21.0,0,1.0,23.0,0,12,0.0,3.0,22
862,5,18,0.568,0,21,0.0,6.0,18.0,0,5.67,11.67,0,11,0.0,4.0,23
863,20,1,0.0,0,5,0.33,1.33,6.0,0,-1.0,3.0,0,2,0.17,-1.53,1
863,8,11,0.232,0,8,0.0,1.67,8.67,0,4.0,6.0,0,6,0.0,2.09,2
863,154,7,0.099,0,11,0.0,4.0,6.0,1,0.0,0.0,0,6,0.0,0.54,3
863,17,3,0.036,0,4,0.0,1.0,4.0,0,2.5,9.5,0,2,0.17,-1.64,4
863,3,5,0.068,0,6,0.33,-3.67,8.67,0,0.0,7.0,0,5,0.25,0.13,5
863,814,10,0.185,0,12,0.0,5.0,9.67,1,0.0,0.0,0,8,0.0,0.92,6
863,4,9,0.166,0,3,0.33,4.67,5.0,0,0.5,4.5,0,3,0.2,2.08,7
863,1,2,0.017,0,1,1.0,0.0,3.0,0,1.0,3.5,0,1,0.83,-1.54,8
863,13,14,0.253,0,18,0.0,-2.0,14.0,0,-3.0,8.0,0,3,0.2,2.82,9
863,30,22,0.415,0,17,0.0,-7.0,10.0,0,1.0,6.0,0,5,0.25,8.0,10
863,815,8,0.165,0,7,0.33,6.0,7.0,1,0.0,0.0,0,4,0.2,-0.85,11
863,807,13,0.235,0,16,0.0,4.0,12.0,0,-1.0,14.0,0,8,0.0,1.38,12
863,155,12,0.235,0,10,0.0,0.0,8.0,1,0.0,0.0,0,4,0.2,1.69,13
863,818,17,0.44,0,13,0.0,6.0,11.67,1,0.0,0.0,0,9,0.0,3.7,14
863,817,6,0.083,0,15,0.0,1.33,12.67,1,0.0,0.0,0,9,0.0,-3.07,15
863,808,18,0.577,0,21,0.0,2.0,17.0,1,0.0,0.0,0,11,0.0,4.15,16
863,5,16,0.412,0,22,0.0,0.5,20.5,0,2.5,13.5,0,11,0.0,3.18,17
863,18,4,0.049,0,2,0.67,-2.67,5.67,0,2.0,4.0,0,1,0.83,-1.08,18
863,10,23,0.931,0,19,0.0,3.33,16.67,0,-5.0,7.0,0,10,0.0,4.0,19
863,37,20,0.927,0,23,0.0,0.5,21.5,1,0.0,0.0,0,12,0.0,3.73,20
863,39,24,1.0,0,24,0.0,1.5,21.5,1,0.0,0.0,0,12,0.0,3.0,21
863,811,15,0.271,0,9,0.0,4.0,9.67,1,0.0,0.0,0,7,0.0,1.58,22
864,813,1,0.042,0,14,0.0,-2.67,13.33,0,-6.0,15.0,0,7,0.0,-0.53,1
864,4,2,0.063,0,5,0.25,4.0,5.5,0,1.33,4.0,0,4,0.14,-1.41,2
864,8,4,0.083,0,7,0.25,3.5,7.0,1,0.0,0.0,0,3,0.33,0.69,3
864,154,3,0.076,0,8,0.5,4.0,4.5,1,0.0,0.0,0,3,0.33,-0.72,4
864,155,9,0.126,0,12,0.0,-0.33,9.67,0,1.0,11.0,0,6,0.14,1.06,5
864,20,7,0.125,0,1,0.5,1.0,4.75,0,-0.67,2.67,0,1,0.25,0.56,6
864,3,6,0.125,0,6,0.25,-2.75,7.75,0,-1.33,9.33,0,5,0.17,-1.44,7
864,1,24,0.0,0,2,0.75,-1.5,4.25,0,-1.67,8.33,0,2,0.62,15.0,8
864,18,10,0.131,0,4,0.5,-5.5,8.75,0,0.67,3.0,0,2,0.62,1.79,9
864,807,13,0.156,0,16,0.0,3.0,12.0,0,-3.0,16.0,0,8,0.0,2.39,10
864,17,11,0.135,0,3,0.0,0.5,4.0,0,-0.33,2.67,0,1,0.25,1.44,11
864,818,14,0.165,0,13,0.0,5.25,12.25,1,0.0,0.0,0,9,0.0,2.93,12
864,817,15,0.184,0,15,0.0,-1.25,13.25,1,0.0,0.0,0,9,0.0,4.23,13
864,814,12,0.151,0,10,0.0,4.75,8.75,0,4.0,12.0,0,8,0.0,2.43,14
864,13,16,0.184,0,17,0.0,0.33,12.33,0,0.5,6.0,0,4,0.14,2.8,15
864,5,19,0.404,0,22,0.0,0.0,19.33,1,0.0,0.0,0,11,0.0,5.56,16
864,808,18,0.379,0,21,0.0,2.0,16.67,0,1.5,11.0,0,11,0.0,3.86,17
864,10,21,0.566,0,19,0.0,3.5,17.25,0,0.33,15.67,0,10,0.0,4.25,18
864,37,22,0.621,0,23,0.0,0.33,21.0,1,0.0,0.0,0,12,0.0,5.89,19
865,17,1,0.016,0,5,0.0,0.4,5.4,0,0.67,3.33,0,1,0.2,-0.56,1
865,3,2,0.029,0,7,0.2,-2.4,7.6,0,-1.67,8.0,0,5,0.14,-0.89,2
865,4,5,0.129,0,2,0.4,3.2,4.8,0,2.0,4.5,0,4,0.22,-0.56,3
865,20,9,0.186,0,1,0.4,1.0,5.0,0,0.5,1.5,0,1,0.2,1.93,4
865,1,3,0.056,0,3,0.6,2.0,5.0,0,3.33,7.67,0,2,0.5,0.33,5
865,13,7,0.122,0,17,0.0,0.5,13.0,0,0.5,4.0,0,4,0.22,-1.07,6
865,814,14,0.283,0,12,0.0,3.4,9.8,0,1.0,12.0,0,8,0.0,4.44,7
865,807,10,0.223,0,15,0.0,3.0,11.5,1,0.0,0.0,0,8,0.0,1.33,8
865,8,8,0.179,0,4,0.4,3.0,6.2,0,-1.0,3.0,0,3,0.38,-0.15,9
865,811,13,0.281,0,13,0.0,1.25,12.75,1,0.0,0.0,0,6,0.12,3.36,10
865,818,16,0.437,0,14,0.0,4.6,12.2,1,0.0,0.0,0,9,0.0,5.92,12
865,5,17,0.447,0,22,0.0,0.75,18.5,0,3.0,14.0,0,11,0.0,3.92,13
865,10,19,0.728,0,19,0.0,3.4,17.4,0,10.0,10.0,0,10,0.0,7.0,14
865,39,22,1.0,0,24,0.0,2.0,21.33,1,0.0,0.0,0,12,0.0,10.4,15
865,18,12,0.247,0,6,0.4,-4.2,8.8,0,-0.5,2.0,0,2,0.5,1.69,16
866,1,2,0.067,0,4,0.5,1.33,5.0,0,0.0,1.0,0,2,0.42,-1.0,1
866,154,7,0.185,0,8,0.33,2.33,4.33,1,0.0,0.0,0,4,0.33,1.64,2
866,815,15,0.302,0,10,0.25,3.75,8.0,1,0.0,0.0,0,7,0.12,4.75,3
866,20,1,0.0,0,2,0.33,1.67,4.83,0,-1.5,3.0,0,1,0.25,-0.69,4
866,4,3,0.081,0,1,0.5,3.0,4.5,0,0.0,3.0,0,3,0.27,-0.93,5
866,3,5,0.138,0,5,0.33,-2.0,6.67,0,-0.5,8.5,0,5,0.25,-1.36,6
866,17,4,0.124,0,3,0.17,0.33,4.67,0,1.5,4.0,0,1,0.25,-1.25,7
866,8,12,0.209,0,6,0.33,2.33,6.67,1,0.0,0.0,0,4,0.33,0.67,8
866,155,11,0.199,0,12,0.0,0.75,8.5,0,6.0,7.0,0,7,0.12,1.79,9
866,13,6,0.15,0,14,0.0,0.6,11.6,0,-6.0,10.5,0,3,0.27,0.06,10
866,814,8,0.188,0,11,0.0,4.0,9.33,0,-7.0,18.0,0,8,0.0,1.36,11
866,807,13,0.212,0,15,0.0,2.8,10.8,0,-1.0,13.0,0,8,0.0,3.5,12
866,813,22,0.263,0,9,0.25,-2.0,10.25,1,0.0,0.0,0,6,0.11,11.83,13
866,817,14,0.285,0,17,0.0,-0.6,13.2,1,0.0,0.0,0,9,0.0,2.2,14
866,818,19,0.62,0,16,0.0,4.5,12.17,1,0.0,0.0,0,9,0.0,5.92,15
866,18,10,0.197,0,7,0.33,-4.17,10.0,0,4.0,1.5,0,2,0.42,0.47,16
866,811,16,0.266,0,13,0.0,1.6,12.2,1,0.0,0.0,0,6,0.11,4.83,17
866,5,17,0.545,0,19,0.0,1.4,17.4,0,3.0,16.0,0,10,0.0,5.2,18
866,808,18,0.593,0,23,0.0,1.75,16.75,0,1.0,11.0,0,10,0.0,4.8,19
866,819,23,0.984,0,21,0.0,2.67,18.33,1,0.0,0.0,0,11,0.0,5.75,20
866,10,21,0.906,0,20,0.0,3.67,16.83,0,5.0,16.0,0,11,0.0,3.67,21
867,4,11,0.135,0,2,0.43,2.29,4.57,0,0.0,5.33,0,4,0.23,0.8,1
867,8,5,0.093,0,6,0.29,2.57,6.86,0,3.0,3.0,0,3,0.36,-0.8,2
867,30,12,0.149,0,18,0.0,2.5,10.0,0,-4.5,16.0,0,5,0.22,2.75,3
867,17,19,0.503,0,4,0.14,-0.14,5.0,0,-0.5,6.0,0,1,0.21,3.8,4
867,807,8,0.131,0,15,0.0,2.5,11.0,1,0.0,0.0,0,8,0.0,-1.25,5
867,3,6,0.091,0,5,0.29,-1.86,6.57,0,1.33,7.33,0,5,0.22,0.8,6
867,814,10,0.094,0,12,0.0,3.0,9.57,0,-2.0,14.0,0,8,0.0,0.4,7
867,18,9,0.104,0,8,0.29,-4.43,10.86,0,0.67,5.33,0,2,0.43,1.2,8
867,815,15,0.276,0,9,0.4,5.4,7.0,0,5.0,11.0,0,6,0.2,1.75,9
867,811,14,0.244,0,13,0.0,1.17,13.0,0,4.0,20.0,0,7,0.09,0.2,10
867,817,17,0.401,0,17,0.0,-0.5,13.33,1,0.0,0.0,0,9,0.0,2.6,11
867,813,3,0.085,0,10,0.2,0.2,10.8,0,-3.0,18.0,0,7,0.09,-1.4,12
867,808,20,0.517,0,23,0.0,1.2,17.2,0,-4.0,14.5,0,10,0.0,3.33,13
867,5,16,0.436,0,19,0.0,1.0,17.5,0,-1.0,11.5,0,10,0.0,3.6,14
867,819,23,1.0,0,21,0.0,2.75,18.75,1,0.0,0.0,0,11,0.0,4.67,15
867,13,13,0.151,0,14,0.0,-0.17,11.33,0,-3.0,8.0,0,4,0.23,2.0,16
867,37,21,0.89,0,24,0.0,1.0,20.5,0,4.0,12.0,0,12,0.0,2.67,17
867,39,22,0.968,0,22,0.0,3.25,19.75,0,0.0,24.0,0,12,0.0,2.0,18
867,1,2,0.071,0,1,0.57,1.29,4.43,0,-0.33,2.67,0,2,0.43,-5.0,19
868,17,2,0.086,0,2,0.12,1.75,4.88,0,0.0,2.0,0,1,0.2,-1.63,1
868,4,1,0.02,0,1,0.5,3.25,4.12,0,-4.33,9.67,0,4,0.27,-1.21,2
868,20,4,0.0,0,4,0.29,1.0,4.71,0,-2.0,3.33,0,1,0.2,-0.32,3
868,13,5,0.097,0,16,0.0,-0.57,12.0,0,-0.67,8.0,0,4,0.27,0.16,4
868,8,6,0.089,0,6,0.38,2.62,6.25,0,1.0,8.0,0,3,0.42,-0.84,5
868,154,9,0.066,0,7,0.5,3.0,3.75,1,0.0,0.0,0,3,0.42,0.76,6
868,30,3,0.025,0,13,0.33,4.67,7.67,0,2.5,9.0,0,5,0.27,-0.95,7
868,1,8,0.099,0,3,0.5,-1.0,6.25,0,3.33,7.33,0,2,0.38,0.79,8
868,811,13,0.071,0,15,0.0,1.57,12.57,1,0.0,0.0,0,7,0.08,2.41,9
868,18,16,0.152,0,8,0.25,-3.75,10.5,0,5.0,5.0,0,2,0.38,4.8,10
868,155,17,0.032,0,12,0.0,1.0,8.6,0,6.0,6.0,0,6,0.18,4.82,11
868,807,14,0.005,0,14,0.0,2.57,10.14,0,3.0,10.0,0,8,0.0,3.56,12
868,817,12,0.085,0,18,0.0,0.43,13.0,0,5.0,19.0,0,9,0.0,2.61,13
868,818,23,0.123,0,17,0.0,4.43,12.57,1,0.0,0.0,0,9,0.0,8.6,14
868,3,11,0.124,0,5,0.25,-1.62,6.5,0,2.33,4.67,0,5,0.27,2.19,15
868,813,7,0.015,0,10,0.17,-1.33,11.0,0,-7.0,14.0,0,7,0.08,-2.24,16
868,5,19,0.275,0,19,0.0,1.14,17.0,0,1.0,17.0,0,10,0.0,4.7,17
868,10,20,0.46,0,21,0.0,3.14,17.43,0,1.33,14.33,0,11,0.0,6.08,18
868,819,24,0.677,0,22,0.0,3.8,18.0,1,0.0,0.0,0,11,0.0,6.0,19
868,37,21,0.556,0,24,0.0,1.6,19.8,1,0.0,0.0,0,12,0.0,7.1,20
868,39,22,0.582,0,23,0.0,3.4,19.4,1,0.0,0.0,0,12,0.0,5.17,21
869,4,1,0.013,0,1,0.56,2.78,3.89,0,1.0,1.0,0,2,0.29,-1.25,1
869,18,6,0.027,0,8,0.22,-2.67,10.44,0,0.0,5.0,0,4,0.33,-0.25,2
869,8,10,0.0,0,5,0.33,2.44,6.11,1,0.0,0.0,0,3,0.36,1.6,3
869,155,12,0.026,0,14,0.0,1.83,9.0,0,1.0,11.0,0,6,0.17,4.8,4
869,20,2,0.023,0,3,0.38,1.0,4.5,0,-2.0,3.0,0,1,0.29,-0.92,5
869,815,17,0.001,0,9,0.33,5.5,7.33,1,0.0,0.0,0,6,0.17,6.69,6
869,30,3,0.033,0,12,0.25,2.5,7.5,0,2.0,9.0,0,5,0.23,-0.45,7
869,17,8,0.027,0,2,0.22,1.67,4.44,0,-2.0,6.0,0,1,0.29,-0.78,8
869,807,4,0.019,0,16,0.0,2.5,10.38,0,-3.0,13.0,0,8,0.0,-1.71,9
869,3,21,0.01,0,6,0.22,-1.89,7.44,0,1.0,8.0,0,5,0.23,6.25,10
869,814,9,0.022,0,11,0.0,3.0,9.25,1,0.0,0.0,0,8,0.0,-0.27,11
869,13,13,0.019,0,13,0.0,-0.38,11.0,0,1.0,2.0,0,2,0.29,3.36,12
869,817,11,0.027,0,18,0.0,0.25,13.0,1,0.0,0.0,0,9,0.0,1.18,13
869,818,15,0.035,0,17,0.0,5.0,12.75,1,0.0,0.0,0,9,0.0,3.89,14
869,813,5,0.016,0,10,0.14,-2.43,11.71,1,0.0,0.0,0,7,0.07,-2.64,15
869,808,18,0.094,0,20,0.0,2.17,16.5,0,3.0,10.0,0,10,0.0,5.86,16
869,811,14,0.024,0,15,0.0,1.88,12.12,0,1.0,19.0,0,7,0.07,3.55,17
869,154,19,0.033,0,7,0.4,3.0,4.2,1,0.0,0.0,0,3,0.36,2.43,18
869,5,16,0.064,0,19,0.0,1.25,17.0,1,0.0,0.0,0,10,0.0,3.36,19
869,819,20,0.117,0,22,0.0,4.0,18.17,1,0.0,0.0,0,11,0.0,7.11,20
869,37,23,0.14,0,24,0.0,1.5,19.83,0,0.0,14.0,0,12,0.0,7.33,21
869,10,22,0.119,0,21,0.0,3.0,17.5,0,5.0,18.0,0,11,0.0,6.67,22
869,39,24,0.151,0,23,0.0,3.0,19.67,1,0.0,0.0,0,12,0.0,9.0,23
870,1,1,0.0,0,5,0.44,-0.89,6.44,0,0.5,2.5,0,3,0.37,-1.06,1
870,8,5,0.121,0,4,0.4,2.9,5.8,0,5.0,2.0,0,4,0.38,1.08,2
870,154,2,0.079,0,8,0.33,2.67,6.5,1,0.0,0.0,0,4,0.38,-1.71,3
870,20,3,0.087,0,3,0.33,0.56,4.56,0,-1.5,2.5,0,1,0.26,-1.72,4
870,4,6,0.123,0,1,0.6,2.5,3.6,0,1.5,2.5,0,2,0.32,-0.06,5
870,18,4,0.121,0,7,0.3,-2.0,9.6,0,2.0,5.33,0,3,0.37,-1.05,6
870,811,9,0.142,0,16,0.0,1.33,12.67,0,5.0,17.0,0,7,0.06,1.86,7
870,17,11,0.146,0,2,0.2,1.5,4.8,0,0.67,3.0,0,1,0.26,2.33,8
870,13,7,0.111,0,14,0.0,-0.22,11.11,0,-1.0,5.0,0,2,0.32,0.87,9
870,3,13,0.18,0,6,0.2,-0.6,7.7,0,-0.5,6.5,0,5,0.2,2.64,10
870,807,10,0.134,0,15,0.0,1.67,10.22,0,4.0,6.0,0,8,0.0,0.94,11
870,814,12,0.165,0,13,0.0,2.44,9.44,0,4.0,7.0,0,8,0.0,2.06,12
870,813,8,0.105,0,11,0.12,-3.38,12.12,0,1.0,16.0,0,7,0.06,-1.73,13
870,815,14,0.18,0,9,0.29,6.29,7.14,0,-5.0,15.0,0,6,0.14,2.73,14
870,817,18,0.44,0,18,0.0,0.0,13.0,0,4.0,18.0,0,9,0.0,3.38,15
870,818,16,0.273,0,17,0.0,4.56,12.89,1,0.0,0.0,0,9,0.0,4.43,16
870,5,19,0.502,0,19,0.0,0.78,17.22,0,3.0,9.5,0,10,0.0,4.08,17
870,155,15,0.258,0,10,0.0,2.71,8.29,0,8.0,10.0,0,6,0.14,2.64,18
870,808,20,0.615,0,20,0.0,2.14,16.43,0,1.0,8.5,0,10,0.0,5.15,19
870,819,21,0.821,0,22,0.0,3.43,18.43,1,0.0,0.0,0,11,0.0,4.5,20
870,10,22,0.866,0,21,0.0,2.67,18.0,0,4.0,13.0,0,11,0.0,6.0,21
870,37,23,0.95,0,24,0.0,1.57,20.0,0,2.0,7.0,0,12,0.0,10.5,22
871,18,1,0.0,0,7,0.27,-2.0,9.27,0,10.0,3.0,0,2,0.38,-1.93,1
871,20,10,0.164,0,3,0.3,0.4,4.5,0,-2.0,6.33,0,1,0.24,3.14,2
871,8,3,0.085,0,5,0.45,2.91,5.45,0,5.0,1.0,0,3,0.44,-1.6,3
871,807,11,0.173,0,16,0.0,1.4,10.3,0,-5.0,14.0,0,8,0.0,0.18,4
871,13,14,0.212,0,14,0.0,-0.4,10.9,0,-1.0,6.0,0,4,0.29,3.29,5
871,17,12,0.11,0,2,0.18,1.64,5.09,0,0.0,4.33,0,1,0.24,3.73,6
871,30,13,0.203,0,12,0.2,1.2,7.4,0,14.0,7.0,0,5,0.19,4.0,7
871,818,15,0.24,0,17,0.0,4.1,13.2,1,0.0,0.0,0,9,0.0,2.56,8
871,817,16,0.266,0,18,0.0,0.3,13.2,1,0.0,0.0,0,9,0.0,5.06,9
871,814,9,0.156,0,13,0.0,2.2,9.7,0,6.0,11.0,0,8,0.0,0.93,10
871,3,23,0.352,0,6,0.18,-0.27,7.91,0,3.0,6.67,0,5,0.19,12.0,11
871,811,17,0.322,0,15,0.0,1.4,12.1,0,-6.0,13.0,0,7,0.05,4.79,12
871,155,2,0.04,0,10,0.0,2.0,9.5,0,4.5,10.0,0,6,0.12,-1.69,13
871,808,19,0.593,0,20,0.0,2.0,16.75,0,1.0,9.0,0,10,0.0,6.31,14
871,10,20,0.642,0,21,0.0,2.5,18.3,0,0.0,15.33,0,11,0.0,5.62,15
871,819,22,0.798,0,22,0.0,3.12,18.62,1,0.0,0.0,0,11,0.0,5.4,16
871,5,18,0.562,0,19,0.0,0.9,17.2,0,2.33,12.33,0,10,0.0,5.14,17
871,37,21,0.736,0,24,0.0,1.5,20.25,0,13.0,11.0,0,12,0.0,10.0,18
872,1,1,0.0,0,5,0.5,-0.8,5.9,0,-6.5,8.0,0,2,0.41,-0.82,1
872,815,12,0.246,0,9,0.25,5.5,8.0,1,0.0,0.0,0,6,0.12,1.62,2
872,4,10,0.046,0,1,0.55,2.36,3.73,0,1.33,3.0,0,4,0.27,1.93,3
872,13,3,0.065,0,11,0.0,0.45,10.36,0,0.0,4.5,0,4,0.27,-0.82,4
872,8,7,0.202,0,4,0.5,2.67,5.25,0,0.0,3.0,0,3,0.47,0.0,5
872,30,4,0.146,0,10,0.17,2.0,7.33,0,3.0,7.0,0,5,0.17,-3.38,6
872,3,6,0.14,0,7,0.17,0.75,8.17,0,2.0,10.5,0,5,0.17,0.56,7
872,814,9,0.081,0,15,0.0,1.91,9.73,0,3.0,8.0,0,7,0.0,0.25,8
872,155,8,0.186,0,12,0.0,0.56,9.89,1,0.0,0.0,0,6,0.12,1.5,9
872,811,13,0.285,0,16,0.0,1.73,12.09,0,1.0,9.0,0,8,0.05,0.5,10
872,813,22,0.224,0,14,0.11,-3.56,12.22,0,3.0,11.0,0,8,0.05,4.25,11
872,817,14,0.36,0,18,0.0,0.91,12.82,1,0.0,0.0,0,9,0.0,2.0,12
872,816,15,0.386,1,0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.47,3.31,13
872,5,17,0.655,0,20,0.0,0.91,17.18,0,1.67,12.33,0,10,0.0,4.0,14
872,808,18,0.795,0,19,0.0,2.33,16.44,0,7.0,13.0,0,10,0.0,4.14,15
872,819,20,0.846,0,22,0.0,3.44,18.33,1,0.0,0.0,0,11,0.0,6.25,16
872,10,19,0.837,0,21,0.0,2.73,18.0,0,6.0,14.33,0,11,0.0,4.2,17
872,37,23,1.0,0,24,0.0,1.67,20.0,0,2.0,14.0,0,12,0.0,7.67,18
872,39,21,0.948,0,23,0.0,2.71,20.14,1,0.0,0.0,0,12,0.0,4.0,19
872,17,11,0.221,0,3,0.17,2.0,5.17,0,-2.0,6.0,0,1,0.26,0.13,20
872,20,5,0.187,0,2,0.36,1.09,4.27,0,1.0,4.33,0,1,0.26,-1.25,22
873,20,3,0.061,0,4,0.33,-0.42,5.75,0,-0.67,2.33,0,1,0.24,-1.4,1
873,18,4,0.083,0,6,0.33,-1.83,8.58,0,2.33,3.67,0,2,0.43,-1.8,2
873,4,5,0.122,0,1,0.58,2.75,3.67,0,1.0,2.67,0,3,0.29,0.73,3
873,814,6,0.126,0,13,0.0,1.83,9.58,0,4.0,6.0,0,7,0.0,0.17,4
873,3,10,0.226,0,7,0.15,0.62,8.08,0,-2.0,7.67,0,5,0.15,0.9,5
873,8,12,0.258,0,3,0.46,2.62,5.23,0,2.0,10.0,0,4,0.43,2.89,6
873,154,8,0.167,0,8,0.43,2.14,6.0,1,0.0,0.0,0,4,0.43,-0.11,7
873,13,13,0.283,0,10,0.0,0.33,9.83,0,-3.0,9.0,0,3,0.29,3.11,8
873,817,15,0.345,0,18,0.0,1.0,12.75,0,4.0,19.0,0,9,0.0,5.78,9
873,815,14,0.306,0,9,0.33,6.0,7.33,0,1.0,10.0,0,6,0.16,2.9,10
873,17,7,0.159,0,5,0.15,1.15,6.31,0,0.5,3.0,0,1,0.24,-0.91,11
873,10,20,0.716,0,22,0.0,2.67,17.92,0,4.0,2.0,0,11,0.0,5.8,12
873,155,17,0.511,0,12,0.0,0.4,9.8,0,3.0,14.0,0,6,0.16,4.27,13
873,807,11,0.231,0,14,0.0,1.91,9.73,0,7.0,10.0,0,7,0.0,1.78,14
873,5,19,0.683,0,19,0.0,1.08,16.92,0,2.33,13.0,0,10,0.0,3.18,15
873,819,21,0.772,0,23,0.0,3.5,18.1,1,0.0,0.0,0,11,0.0,3.75,16
873,37,24,1.0,0,25,0.0,2.0,19.8,1,0.0,0.0,0,12,0.0,5.5,17
873,811,22,0.493,0,16,0.0,1.83,11.92,0,0.0,15.0,0,8,0.05,7.4,18
873,808,18,0.641,0,20,0.0,2.4,16.3,0,1.0,14.0,0,10,0.0,4.75,19
874,20,1,0.0,0,2,0.38,-0.23,5.38,0,-0.67,1.67,0,1,0.26,-0.78,1
874,13,10,0.247,0,10,0.0,0.69,9.69,0,-3.0,7.0,0,3,0.31,0.6,2
874,155,3,0.146,0,13,0.0,0.73,10.09,0,0.5,10.0,0,6,0.14,-1.07,3
874,18,8,0.077,0,6,0.38,-1.54,8.08,0,1.33,4.33,0,2,0.46,0.93,4
874,1,9,0.217,0,4,0.55,-0.73,5.45,0,0.33,4.33,0,2,0.46,0.93,5
874,8,7,0.167,0,3,0.43,2.86,5.29,0,1.0,4.0,0,4,0.39,-0.56,6
874,807,15,0.243,0,14,0.0,1.5,10.08,1,0.0,0.0,0,7,0.0,2.5,7
874,813,12,0.284,0,15,0.1,-2.1,12.1,0,0.0,14.0,0,8,0.04,2.67,8
874,17,2,0.043,0,5,0.14,0.79,6.64,0,1.0,3.0,0,1,0.26,-0.43,9
874,817,14,0.359,0,18,0.0,1.38,12.46,0,0.0,22.0,0,9,0.0,1.86,10
874,30,23,0.277,0,12,0.14,1.43,7.14,0,3.0,6.0,0,5,0.14,12.0,11
874,814,11,0.252,0,11,0.0,1.85,9.15,0,0.0,12.0,0,7,0.0,1.5,12
874,818,19,0.429,0,17,0.0,4.36,12.73,1,0.0,0.0,0,9,0.0,4.0,13
874,811,16,0.435,0,16,0.0,2.0,12.38,0,0.5,15.5,0,8,0.04,4.3,14
874,5,17,0.648,0,20,0.0,1.31,16.77,0,2.67,13.67,0,11,0.0,4.5,15
874,10,18,0.742,0,19,0.0,3.08,17.46,0,4.5,17.0,0,10,0.0,3.56,16
874,808,22,0.779,0,21,0.0,2.09,16.55,0,1.0,9.0,0,11,0.0,6.38,17
874,37,20,0.771,0,25,0.0,2.45,19.55,1,0.0,0.0,0,12,0.0,5.36,18
874,154,4,0.18,0,8,0.38,2.0,6.12,0,1.0,16.0,0,4,0.39,-1.94,19
875,20,2,0.013,0,2,0.43,-0.21,5.07,0,1.0,1.0,0,1,0.28,-0.33,1
875,17,1,0.0,0,5,0.13,0.27,6.8,0,1.0,3.0,0,1,0.28,-0.67,2
875,4,4,0.052,0,1,0.62,2.69,3.62,0,1.5,3.0,0,3,0.33,0.25,3
875,13,6,0.114,0,9,0.07,1.21,9.14,0,1.0,4.5,0,3,0.33,0.75,4
875,8,5,0.068,0,3,0.4,2.73,5.33,1,0.0,0.0,0,4,0.36,-0.67,5
875,807,8,0.182,0,14,0.0,2.0,9.85,0,1.0,10.0,0,7,0.0,0.67,6
875,154,7,0.123,0,8,0.33,0.11,7.56,1,0.0,0.0,0,4,0.36,-0.75,7
875,818,16,0.266,0,17,0.0,4.5,12.75,1,0.0,0.0,0,9,0.0,3.0,8
875,817,21,0.273,0,18,0.0,1.57,12.29,1,0.0,0.0,0,9,0.0,6.75,9
875,1,3,0.04,0,4,0.5,-0.33,5.42,0,0.5,2.0,0,2,0.42,-1.5,10
875,815,12,0.216,0,10,0.3,5.8,7.6,0,1.0,16.0,0,6,0.18,-0.67,11
875,814,14,0.248,0,12,0.0,1.64,9.36,0,-1.0,10.0,0,7,0.0,-1.67,12
875,30,10,0.212,0,13,0.12,2.75,7.62,0,5.0,4.0,0,5,0.14,-0.25,13
875,813,15,0.263,0,15,0.09,-1.55,11.73,1,0.0,0.0,0,8,0.04,2.33,14
